"LEAID	LEA_NAME	ST	d_Locale_Txt	SCHOOL_YEAR	AIAN	Asian	Black	Hispanic	White	Total	diverse	usa_state_latitude	usa_state_longitude	usa_state"
"5008280	vergennes uhsd #5	VT	town-distant	2016-2017	0.0	1.531728665	1.750547046	1.750547046	93.87308534	457	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008310	vernon school district	VT	rural-distant	1994-1995	0.0	0.0	1.687763713	0.0	98.31223629	237	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008310	vernon school district	VT	rural-distant	2016-2017	0.0	1.515151515	2.02020202	4.545454545	88.88888889	198	Undiverse	44.558803	-72.577841	Vermont"
"5008400	waitsfield school district	VT	rural-distant	1994-1995	0.574712644	1.149425287	1.149425287	0.0	97.12643678	174	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008400	waitsfield school district	VT	rural-distant	2016-2017	0.0	2.173913043	0.724637681	0.0	95.65217391	138	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008430	walden school district	VT	rural-distant	1994-1995	0.0	0.0	0.943396226	0.943396226	98.11320755	106	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008430	walden school district	VT	rural-distant	2016-2017	0.0	0.980392157	0.980392157	1.960784314	96.07843137	102	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008520	wardsboro school district	VT	rural-remote	1994-1995	0.0	0.0	0.0	0.0	100.0	75	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008520	wardsboro school district	VT	rural-remote	2016-2017	0.0	0.0	0.0	0.0	100.0	53	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008550	warren school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	1.546391753	98.45360825	194	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008550	warren school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.571428571	98.85714286	175	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008580	washington school district	VT	rural-distant	1994-1995	0.0	0.0	2.272727273	0.0	97.72727273	132	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008580	washington school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	100.0	102	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008640	waterford school district	VT	rural-distant	1994-1995	0.0	0.0	1.226993865	0.0	98.77300613	163	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008640	waterford school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	94.55782313	147	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008670	waterville school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	74	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008670	waterville school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	100.0	90	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008700	weathersfield school district	VT	town-remote	1994-1995	0.0	0.0	0.36900369	0.0	99.63099631	271	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008700	weathersfield school district	VT	town-remote	2016-2017	0.0	0.0	0.0	0.0	98.71794872	234	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008760	wells school district	VT	rural-fringe	1994-1995	0.0	0.0	0.0	0.980392157	99.01960784	102	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008760	wells school district	VT	rural-fringe	2016-2017	0.0	0.0	0.0	3.260869565	96.73913043	92	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008850	west rutland school district	VT	town-distant	1994-1995	0.0	1.232032854	0.410677618	0.0	98.35728953	487	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008850	west rutland school district	VT	town-distant	2016-2017	0.0	0.0	0.898203593	0.0	96.40718563	334	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008880	west windsor school district	VT	rural-fringe	1994-1995	0.0	0.0	2.272727273	0.0	97.72727273	88	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008880	west windsor school district	VT	rural-fringe	2016-2017	0.0	0.0	0.0	0.0	100.0	78	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008940	westford school district	VT	rural-distant	1994-1995	0.0	0.0	0.874635569	0.0	99.12536443	343	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008940	westford school district	VT	rural-distant	2016-2017	0.0	0.531914894	0.531914894	4.255319149	91.4893617	188	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008970	westminster school district	VT	rural-fringe	1994-1995	0.0	2.127659574	0.607902736	1.215805471	96.04863222	329	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008970	westminster school district	VT	rural-fringe	2016-2017	0.0	0.896860987	0.448430493	1.34529148	95.06726457	223	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009060	weybridge school district	VT	rural-fringe	1994-1995	0.0	0.0	0.0	0.0	100.0	80	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009060	weybridge school district	VT	rural-fringe	2016-2017	0.0	0.0	0.0	0.0	96.82539683	63	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009180	williamstown school district	VT	rural-fringe	1994-1995	0.0	0.0	0.0	0.0	100.0	572	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009180	williamstown school district	VT	rural-fringe	2016-2017	0.0	0.373134328	1.305970149	0.373134328	97.57462687	536	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009210	williston school district	VT	suburban-midsize	1994-1995	0.0	0.935550936	0.727650728	0.311850312	98.02494802	962	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009210	williston school district	VT	suburban-midsize	2016-2017	0.0	3.287197232	2.6816609	1.557093426	89.35986159	1156	Undiverse	44.558803	-72.577841	Vermont"
"5009270	windham school district	VT	rural-remote	1994-1995	0.0	0.0	0.0	3.571428571	96.42857143	28	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009270	windham school district	VT	rural-remote	2016-2017	0.0	0.0	0.0	0.0	100.0	19	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009300	windsor school district	VT	town-remote	1994-1995	0.0	1.685393258	0.842696629	0.702247191	96.76966292	712	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009300	windsor school district	VT	town-remote	2016-2017	0.0	0.988467875	0.988467875	0.823723229	94.39868204	607	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009360	winooski school district	VT	suburban-midsize	1994-1995	0.0	4.761904762	1.161440186	0.580720093	93.49593496	861	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009360	winooski school district	VT	suburban-midsize	2016-2017	0.943396226	21.58018868	20.63679245	2.830188679	47.05188679	848	Diverse	44.558803	-72.577841	Vermont"
"5009390	wolcott school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	162	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009390	wolcott school district	VT	rural-distant	2016-2017	1.986754967	0.0	0.662251656	0.0	94.70198675	151	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009420	woodbury school district	VT	rural-remote	1994-1995	0.0	0.0	1.111111111	1.111111111	97.77777778	90	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009420	woodbury school district	VT	rural-remote	2016-2017	0.0	0.0	0.0	5.357142857	92.85714286	56	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009450	woodford school district	VT	rural-fringe	1994-1995	0.0	0.0	0.0	0.0	100.0	32	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009450	woodford school district	VT	rural-fringe	2016-2017	0.0	0.0	0.0	0.0	100.0	23	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009480	woodstock school district	VT	rural-distant	1994-1995	0.0	0.591715976	0.591715976	0.0	98.81656805	338	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009480	woodstock school district	VT	rural-distant	2016-2017	0.0	0.0	2.162162162	2.162162162	92.43243243	185	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009510	woodstock uhsd #4	VT	rural-distant	1994-1995	0.0	0.143472023	0.143472023	0.0	99.71305595	697	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009510	woodstock uhsd #4	VT	rural-distant	2016-2017	0.200803213	1.004016064	1.40562249	2.409638554	92.97188755	498	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009540	worcester school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	94	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009540	worcester school district	VT	rural-distant	2016-2017	1.298701299	3.896103896	0.0	0.0	92.20779221	77	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009570	north country junior uhsd #22	VT	rural-distant	1994-1995	0.0	0.564971751	0.847457627	0.0	98.58757062	354	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009570	north country junior uhsd #22	VT	rural-distant	2016-2017	0.386100386	0.0	0.386100386	2.702702703	93.05019305	259	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009600	north country senior uhsd #22	VT	town-remote	1994-1995	0.0	0.187265918	0.187265918	0.093632959	99.53183521	1068	Extremely undiverse	44.558803	-72.577841	Vermont"
"5009600	north country senior uhsd #22	VT	town-remote	2016-2017	0.14084507	0.563380282	1.267605634	2.253521127	95.07042254	710	Extremely undiverse	44.558803	-72.577841	Vermont"
"5100060	accomack co pblc schs	VA	rural-remote	1994-1995	0.109090909	0.272727273	51.34545455	3.309090909	44.96363636	5500	Diverse	37.431573	-78.656894	Virginia"
"5100060	accomack co pblc schs	VA	rural-remote	2016-2017	0.152033447	1.140250855	36.77309008	22.2158875	39.11060433	5262	Diverse	37.431573	-78.656894	Virginia"
"5100090	albemarle co pblc schs	VA	rural-fringe	1994-1995	0.027550739	2.213242722	11.72743135	1.340802645	84.69097254	10889	Undiverse	37.431573	-78.656894	Virginia"
"5100090	albemarle co pblc schs	VA	rural-fringe	2016-2017	0.198019802	5.155848918	11.33113311	12.57792446	65.08984232	13635	Diverse	37.431573	-78.656894	Virginia"
"5100120	alexandria city pblc schs	VA	city-midsize	1994-1995	0.12254902	6.096813725	48.91748366	18.1372549	26.72589869	9792	Diverse	37.431573	-78.656894	Virginia"
"5100120	alexandria city pblc schs	VA	city-midsize	2016-2017	0.209136658	4.842820731	29.40984249	36.1218221	26.88059604	15301	Diverse	37.431573	-78.656894	Virginia"
"5100152	alleghany co pblc schs	VA	rural-fringe	1994-1995	0.0	0.064935065	7.337662338	0.12987013	92.46753247	3080	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100152	alleghany co pblc schs	VA	rural-fringe	2016-2017	0.356506239	0.668449198	7.219251337	1.158645276	86.58645276	2244	Undiverse	37.431573	-78.656894	Virginia"
"5100180	amelia co pblc schs	VA	rural-distant	1994-1995	0.176782557	0.235710077	38.71538008	0.235710077	60.63641721	1697	Diverse	37.431573	-78.656894	Virginia"
"5100180	amelia co pblc schs	VA	rural-distant	2016-2017	0.442477876	0.553097345	23.17477876	5.309734513	65.59734513	1808	Diverse	37.431573	-78.656894	Virginia"
"5100210	amherst co pblc schs	VA	rural-fringe	1994-1995	0.238974582	0.152074734	23.35433413	0.086899848	76.16771671	4603	Undiverse	37.431573	-78.656894	Virginia"
"5100210	amherst co pblc schs	VA	rural-fringe	2016-2017	0.942256584	0.386566804	20.72964484	3.527422083	67.2384634	4139	Diverse	37.431573	-78.656894	Virginia"
"5100240	appomattox co pblc schs	VA	rural-distant	1994-1995	0.042881647	0.12864494	27.53001715	0.25728988	72.04116638	2332	Diverse	37.431573	-78.656894	Virginia"
"5100240	appomattox co pblc schs	VA	rural-distant	2016-2017	0.0	0.303819444	24.21875	2.387152778	64.67013889	2304	Diverse	37.431573	-78.656894	Virginia"
"5100270	arlington co pblc schs	VA	city-midsize	1994-1995	0.136466121	9.606028243	17.96012816	29.61314821	42.68422926	16854	Diverse	37.431573	-78.656894	Virginia"
"5100270	arlington co pblc schs	VA	city-midsize	2016-2017	0.340006112	9.233649144	10.21928484	28.54905257	45.96959046	26176	Diverse	37.431573	-78.656894	Virginia"
"5100300	augusta co pblc schs	VA	rural-fringe	1994-1995	0.057317539	0.343905235	2.636606802	0.429881544	96.53228888	10468	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100300	augusta co pblc schs	VA	rural-fringe	2016-2017	0.260015408	0.92449923	2.388289676	5.104006163	88.01040062	10384	Undiverse	37.431573	-78.656894	Virginia"
"5100330	bath co pblc schs	VA	rural-remote	1994-1995	0.0	0.338983051	4.745762712	0.0	94.91525424	885	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100330	bath co pblc schs	VA	rural-remote	2016-2017	0.355871886	0.711743772	2.846975089	1.601423488	90.9252669	562	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100360	bedford co pblc schs	VA	suburban-midsize	1994-1995	0.042154073	0.537464433	11.61344715	0.252924439	87.55400991	9489	Undiverse	37.431573	-78.656894	Virginia"
"5100360	bedford co pblc schs	VA	suburban-midsize	2016-2017	0.216450216	2.030509173	7.410843125	3.463203463	82.43661101	9702	Undiverse	37.431573	-78.656894	Virginia"
"5100390	bland co pblc schs	VA	rural-distant	1994-1995	0.0	0.0	0.861244019	0.0	99.13875598	1045	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100390	bland co pblc schs	VA	rural-distant	2016-2017	0.259403372	0.0	0.0	1.297016861	96.49805447	771	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100420	botetourt co pblc schs	VA	suburban-midsize	1994-1995	0.114889706	0.551470588	3.216911765	0.344669118	95.77205882	4352	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100420	botetourt co pblc schs	VA	suburban-midsize	2016-2017	0.279329609	0.923936399	2.170176193	3.80318006	89.5788569	4654	Undiverse	37.431573	-78.656894	Virginia"
"5100450	bristol city pblc schs	VA	city-small	1994-1995	0.079113924	0.237341772	8.623417722	0.356012658	90.70411392	2528	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100450	bristol city pblc schs	VA	city-small	2016-2017	0.130491518	1.000434972	7.698999565	3.088299261	82.07916485	2299	Undiverse	37.431573	-78.656894	Virginia"
"5100480	brunswick co pblc schs	VA	rural-fringe	1994-1995	0.038819876	0.077639752	74.18478261	0.155279503	25.54347826	2576	Diverse	37.431573	-78.656894	Virginia"
"5100480	brunswick co pblc schs	VA	rural-fringe	2016-2017	0.174418605	0.290697674	74.41860465	3.662790698	19.70930233	1720	Diverse	37.431573	-78.656894	Virginia"
"5100510	buchanan co pblc schs	VA	rural-remote	1994-1995	0.0	0.0	0.0	0.0	100.0	5427	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100510	buchanan co pblc schs	VA	rural-remote	2016-2017	0.06844627	0.102669405	0.239561944	0.239561944	99.07597536	2922	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100540	buckingham co pblc schs	VA	rural-remote	1994-1995	0.0	0.139340455	48.35113795	0.185787274	51.32373432	2153	Diverse	37.431573	-78.656894	Virginia"
"5100540	buckingham co pblc schs	VA	rural-remote	2016-2017	0.048685492	0.340798442	35.78383642	3.505355404	52.3369036	2054	Diverse	37.431573	-78.656894	Virginia"
"5100560	buena vista city pblc schs	VA	rural-fringe	1994-1995	0.0	0.371057514	6.771799629	0.185528757	92.6716141	1078	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100560	buena vista city pblc schs	VA	rural-fringe	2016-2017	1.042752868	0.208550574	4.900938478	1.459854015	89.46819604	959	Undiverse	37.431573	-78.656894	Virginia"
"5100600	campbell co pblc schs	VA	rural-fringe	1994-1995	0.073143972	0.62172376	18.42009021	0.231622577	80.65341948	8203	Undiverse	37.431573	-78.656894	Virginia"
"5100600	campbell co pblc schs	VA	rural-fringe	2016-2017	0.486284289	1.209476309	15.47381546	3.054862843	74.16458853	8020	Diverse	37.431573	-78.656894	Virginia"
"5100660	caroline co pblc schs	VA	rural-distant	1994-1995	1.043669322	0.164789893	43.09255699	0.631694589	55.06728921	3641	Diverse	37.431573	-78.656894	Virginia"
"5100660	caroline co pblc schs	VA	rural-distant	2016-2017	0.232612235	0.72109793	27.471505	7.908816004	54.80344266	4299	Diverse	37.431573	-78.656894	Virginia"
"5100690	carroll co pblc schs	VA	rural-distant	1994-1995	0.02554931	0.178845171	0.306591722	1.303014819	98.18599898	3914	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100690	carroll co pblc schs	VA	rural-distant	2016-2017	0.260688217	0.31282586	0.495307612	6.647549531	91.18873827	3836	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100720	charles city co pblc schs	VA	rural-distant	1994-1995	6.191369606	0.09380863	80.11257036	0.0	13.60225141	1066	Undiverse	37.431573	-78.656894	Virginia"
"5100720	charles city co pblc schs	VA	rural-distant	2016-2017	6.038291605	1.030927835	57.58468336	1.17820324	30.48600884	679	Diverse	37.431573	-78.656894	Virginia"
"5100750	charlotte co pblc schs	VA	rural-remote	1994-1995	0.09354537	0.187090739	43.5453695	0.374181478	55.79981291	2138	Diverse	37.431573	-78.656894	Virginia"
"5100750	charlotte co pblc schs	VA	rural-remote	2016-2017	0.311850312	0.363825364	30.56133056	2.494802495	61.38253638	1924	Diverse	37.431573	-78.656894	Virginia"
"5100780	charlottesville cty pblc schs	VA	city-small	1994-1995	0.044662796	0.960250112	48.19115677	0.468959357	50.33497097	4478	Diverse	37.431573	-78.656894	Virginia"
"5100780	charlottesville cty pblc schs	VA	city-small	2016-2017	0.178930888	6.419145605	35.78617759	12.18966674	39.38716171	4471	Diverse	37.431573	-78.656894	Virginia"
"5100810	chesapeake city pblc schs	VA	suburban-large	1994-1995	0.167008497	1.529446235	33.18195136	0.720773513	64.40082039	34130	Diverse	37.431573	-78.656894	Virginia"
"5100810	chesapeake city pblc schs	VA	suburban-large	2016-2017	0.28861465	2.965764331	32.69058519	8.339968153	48.68630573	40192	Diverse	37.431573	-78.656894	Virginia"
"5100840	chesterfield co pblc schs	VA	suburban-large	1994-1995	0.13735692	2.653485952	18.01248699	1.127991675	78.06867846	48050	Undiverse	37.431573	-78.656894	Virginia"
"5100840	chesterfield co pblc schs	VA	suburban-large	2016-2017	0.210631896	3.645937813	25.81076563	14.55031762	51.25877633	59820	Diverse	37.431573	-78.656894	Virginia"
"5100870	clarke co pblc schs	VA	town-fringe	1994-1995	0.453001133	0.396375991	7.701019253	0.962627407	90.48697622	1766	Extremely undiverse	37.431573	-78.656894	Virginia"
"5100870	clarke co pblc schs	VA	town-fringe	2016-2017	0.100250627	1.353383459	3.258145363	8.621553885	79.14786967	1995	Undiverse	37.431573	-78.656894	Virginia"
"5100930	colonial beach pblc schs	VA	town-distant	1994-1995	0.329489292	1.97693575	18.78088962	0.988467875	77.92421746	607	Undiverse	37.431573	-78.656894	Virginia"
"5100930	colonial beach pblc schs	VA	town-distant	2016-2017	0.837520938	1.172529313	22.11055276	3.852596315	61.30653266	597	Diverse	37.431573	-78.656894	Virginia"
"5100960	colonial heights city pblc schs	VA	suburban-large	1994-1995	0.0	3.452115813	2.152932442	1.113585746	93.281366	2694	Extremely undiverse	37.431573	-78.656894	Virginia"
